file,selection_group,split,coco_image_id,coco_url,flickr_url,license_name,license_url,boxes,blur_score,white_ratio,original_sha256
coco_train2017_000000485933.jpg,bottle_only,train2017,485933,http://images.cocodataset.org/train2017/000000485933.jpg,http://farm6.staticflickr.com/5199/7055036863_372e5427fb_z.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,2,1187.79,0.0001,422286ed96f761edf698e34a865e7bc14ec65f2d4970895410f3a2a6e46206ad
coco_train2017_000000423768.jpg,bottle_only,train2017,423768,http://images.cocodataset.org/train2017/000000423768.jpg,http://farm3.staticflickr.com/2146/3536492575_b636c1e90b_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,234.15,0.0000,8e7a9b1cd33fdb640fa8499f1476234530e3bd2dc845325c9e27909545eccdf6
coco_train2017_000000051302.jpg,bottle_only,train2017,51302,http://images.cocodataset.org/train2017/000000051302.jpg,http://farm2.staticflickr.com/1106/1131519966_f29df77c99_z.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,1,1743.74,0.0001,d275dffb4befd1fcb341f620eb783739d419465d1def66ad119cf3d77fc3c3e2
coco_train2017_000000467572.jpg,bottle_only,train2017,467572,http://images.cocodataset.org/train2017/000000467572.jpg,http://farm8.staticflickr.com/7237/7316116554_8d45fc1576_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,349.69,0.0043,c2ffa91030843f534e31e98779f0e671008f1c49191096f07b437185c75e8174
coco_train2017_000000031796.jpg,bottle_only,train2017,31796,http://images.cocodataset.org/train2017/000000031796.jpg,http://farm8.staticflickr.com/7264/7427085382_562c881bd2_z.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,1,1175.17,0.0091,22f8cb3b1e7e46cb090c391389c816a4d9b2522a48370e43558b2119f535221e
coco_train2017_000000050790.jpg,bottle_only,train2017,50790,http://images.cocodataset.org/train2017/000000050790.jpg,http://farm3.staticflickr.com/2452/3668776310_a62c81d427_z.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,1,603.30,0.0000,dd25c63df10a8e874417d4b756151b6f3ed775f92a197f82e39d1023e94a5fd8
coco_train2017_000000214250.jpg,bottle_only,train2017,214250,http://images.cocodataset.org/train2017/000000214250.jpg,http://farm9.staticflickr.com/8266/8608470538_526fbf5d95_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,701.65,0.0105,50eb1c009d02bea48198ccf1221bc083540ae5597b0f4a1a6396e426903a1cef
coco_train2017_000000070755.jpg,bottle_only,train2017,70755,http://images.cocodataset.org/train2017/000000070755.jpg,http://farm7.staticflickr.com/6200/6120486618_d898e2de55_z.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,3,561.71,0.0000,331c318260f0f3f02fdf4a67709ff20903009f9da112796b2df6e6438dfffccd
coco_train2017_000000256251.jpg,bottle_only,train2017,256251,http://images.cocodataset.org/train2017/000000256251.jpg,http://farm6.staticflickr.com/5138/5545323612_f45974fa55_z.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,1,870.47,0.0170,2b74b64a509d6173e010ac93cc53a54656e2b92d3f6663d6411ad618b8071eac
coco_train2017_000000460460.jpg,bottle_only,train2017,460460,http://images.cocodataset.org/train2017/000000460460.jpg,http://farm4.staticflickr.com/3400/3177487691_a0df6af843_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,14,2112.27,0.0010,5f6a15f8db0167916d54ffb580e7836d15750a6b7f8c8fe04d4b50de33ba6ecf
coco_train2017_000000581670.jpg,bottle_only,train2017,581670,http://images.cocodataset.org/train2017/000000581670.jpg,http://farm3.staticflickr.com/2513/3928632798_b6d61187ca_z.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,1,1055.60,0.0000,6e2f03129ae6c852603c2f3cf21f4f3de5535eaa8b097f74a99e6098948c8193
coco_train2017_000000393375.jpg,bottle_only,train2017,393375,http://images.cocodataset.org/train2017/000000393375.jpg,http://farm5.staticflickr.com/4054/4407608435_f75160f786_z.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,1,1458.06,0.0001,df6e5c2ce3e7da4167b56b2c09a96d3a7d808fee96b121424cba21cd98aab2ad
coco_train2017_000000530668.jpg,bottle_only,train2017,530668,http://images.cocodataset.org/train2017/000000530668.jpg,http://farm6.staticflickr.com/5330/9552067568_9d395b5e41_z.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,2,1418.10,0.0001,a5700c0809574e1ec203a352b42aa7877067882f4a87011b51068659c878e33f
coco_train2017_000000457205.jpg,bottle_only,train2017,457205,http://images.cocodataset.org/train2017/000000457205.jpg,http://farm4.staticflickr.com/3681/9459781267_946a93d32a_z.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,3,1169.63,0.0014,31035beddb8ef50b2145fd31803e806ff99fbd58c4d9b61c81c9e776946e8fc6
coco_val2017_000000180751.jpg,bottle_only,val2017,180751,http://images.cocodataset.org/val2017/000000180751.jpg,http://farm7.staticflickr.com/6169/6215579954_c016735332_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,12,1695.74,0.0076,1bdbecb3182b7f4fa5cbbdc15cf945e89f9f7f3e65f2af27aa819782e7cd9e04
coco_train2017_000000157639.jpg,bottle_only,train2017,157639,http://images.cocodataset.org/train2017/000000157639.jpg,http://farm7.staticflickr.com/6080/6022325932_63e2456581_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,771.85,0.0001,dfafe2152f3753e9cf42aaf26c9e0a6677e76309a2410a585987d40877a8367b
coco_train2017_000000441883.jpg,bottle_only,train2017,441883,http://images.cocodataset.org/train2017/000000441883.jpg,http://farm3.staticflickr.com/2625/4250491940_7590db0bdb_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1342.99,0.0001,8d5a21bf588e7a1908a63918386a4d252c991f5f42681118ab0f57bbed13122f
coco_train2017_000000113561.jpg,bottle_only,train2017,113561,http://images.cocodataset.org/train2017/000000113561.jpg,http://farm1.staticflickr.com/96/244132646_7bb9d63aa4_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1128.17,0.0037,7c1745a157f84f644b83f793ca5299e8e22f62a474fb4b1ef60cdcc4d3cf2d57
coco_train2017_000000047213.jpg,bottle_only,train2017,47213,http://images.cocodataset.org/train2017/000000047213.jpg,http://farm4.staticflickr.com/3276/2308220015_aa55657ca9_z.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,14,1802.42,0.0011,8fe6e36b7d82b152b65dabea7e681e46a3e89c89dc3b56e008586542bb9bd2d1
coco_train2017_000000275708.jpg,bottle_only,train2017,275708,http://images.cocodataset.org/train2017/000000275708.jpg,http://farm8.staticflickr.com/7035/6654438229_5ab0abe1f7_z.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,1,2040.53,0.0000,45971e410969b59190919602b16f801912300d01ded3c23d24004226c3ae0bfc
coco_train2017_000000006406.jpg,bottle_only,train2017,6406,http://images.cocodataset.org/train2017/000000006406.jpg,http://farm4.staticflickr.com/3478/5849842244_1ed3c149d2_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,3,572.96,0.0007,ffacc2c03cfa3185d04cd6c68d32fc59ec04f015956915e49be0b74cb81e68f0
coco_train2017_000000065509.jpg,bottle_only,train2017,65509,http://images.cocodataset.org/train2017/000000065509.jpg,http://farm1.staticflickr.com/33/40270411_6b5d9102c0_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,606.66,0.0020,202d661311381f6f1f37004f2a288b1ca48b68ff63c0b21d9cab58f00b7aaf59
coco_train2017_000000492627.jpg,bottle_only,train2017,492627,http://images.cocodataset.org/train2017/000000492627.jpg,http://farm3.staticflickr.com/2805/9110299978_071124839e_z.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,14,1494.29,0.0037,5bb4abf0036517f655c6e5ca1d5aef0cc99288923379fb069026b180ee568df2
coco_train2017_000000076589.jpg,bottle_only,train2017,76589,http://images.cocodataset.org/train2017/000000076589.jpg,http://farm4.staticflickr.com/3633/3522552644_c2cf38018f_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,6,669.66,0.0000,40891ff73f83a7aac683d0a30fe0f29b1410384d51cac64e6d82c6c159c0d808
coco_train2017_000000186266.jpg,bottle_only,train2017,186266,http://images.cocodataset.org/train2017/000000186266.jpg,http://farm3.staticflickr.com/2550/4087582771_59b7460924_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,10,940.68,0.0000,2983dcef0dfaa8470f640b488a811358dda1df2f4d0a0629fc98078bad27c369
coco_train2017_000000022102.jpg,bottle_only,train2017,22102,http://images.cocodataset.org/train2017/000000022102.jpg,http://farm6.staticflickr.com/5232/5861114721_2542182da2_z.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,7,1194.58,0.0030,44a0f3797fa5283f81836a0d05529fc2f040b05abe3f195ef019305afaa0831d
coco_train2017_000000221696.jpg,bottle_only,train2017,221696,http://images.cocodataset.org/train2017/000000221696.jpg,http://farm8.staticflickr.com/7114/7512102222_140cea5850_z.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,1,854.38,0.0000,03feb990c0e35c35ac9752a169fb0f4a1b9f329c65ff762f4c710370776606f4
coco_train2017_000000302823.jpg,bottle_only,train2017,302823,http://images.cocodataset.org/train2017/000000302823.jpg,http://farm9.staticflickr.com/8513/8510352715_8dec32b8f7_z.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,1,1835.18,0.0233,f539f46bad7c507b31d08a3bb0acf1103be7cbd8eb1a061d2d3e7c34fe90d7d3
coco_train2017_000000145460.jpg,bottle_only,train2017,145460,http://images.cocodataset.org/train2017/000000145460.jpg,http://farm1.staticflickr.com/31/100098272_fb05ea2e8d_z.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,1,2288.18,0.0342,4cd5111add8f037c503bacb3ce1fbe8e255606a00f78abe621eee58988656cf7
coco_val2017_000000160012.jpg,bottle_only,val2017,160012,http://images.cocodataset.org/val2017/000000160012.jpg,http://farm5.staticflickr.com/4009/4409615060_2f5554e232_z.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,1,1815.00,0.0002,b660ce7ce72dcfa459181967524c53f9360318652c0014790da9fa096ccf1ae2
coco_train2017_000000264371.jpg,bottle_only,train2017,264371,http://images.cocodataset.org/train2017/000000264371.jpg,http://farm1.staticflickr.com/18/69994731_5049e1abdc_z.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,1,505.35,0.0000,f6dcb3d71e35854e1463f51a321a652c488cb3ac5bb6a5a4a71566263b7a77ad
coco_train2017_000000197915.jpg,bottle_only,train2017,197915,http://images.cocodataset.org/train2017/000000197915.jpg,http://farm9.staticflickr.com/8176/8015043685_f79a17d0b4_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1053.18,0.0096,743ddba35eb7b23d227e9b2b2e0107c688b7da0e2d37d28ea74b3207708c7cec
coco_train2017_000000237230.jpg,bottle_only,train2017,237230,http://images.cocodataset.org/train2017/000000237230.jpg,http://farm5.staticflickr.com/4153/5109797756_31770fc31f_z.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,14,3066.92,0.0056,70ce8023ba75cbf462d766175b3f21e28f97287536ea181f5aac275028cb5d82
coco_train2017_000000227185.jpg,bottle_only,train2017,227185,http://images.cocodataset.org/train2017/000000227185.jpg,http://farm8.staticflickr.com/7109/6861033250_ced9a0db9d_z.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,2,319.16,0.0049,4edb605ee0bd87e6a88661c94d3a82c82c1042a6c28365798dd05e32471f6138
coco_train2017_000000506441.jpg,bottle_only,train2017,506441,http://images.cocodataset.org/train2017/000000506441.jpg,http://farm9.staticflickr.com/8313/7965518138_06f8dc9840_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,2,1267.91,0.0131,1a8cf7eff107f21b983cf9c27d9bba36a74fc9b4ca2b499e112beee481b9721b
coco_train2017_000000510250.jpg,bottle_only,train2017,510250,http://images.cocodataset.org/train2017/000000510250.jpg,http://farm8.staticflickr.com/7174/6758133823_7fabfbd243_z.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,1,1126.53,0.0239,f951954df936995fade606a43f8f2b39646f4b7e057134a7ac46fdeb0d18e8ab
coco_train2017_000000257461.jpg,bottle_only,train2017,257461,http://images.cocodataset.org/train2017/000000257461.jpg,http://farm4.staticflickr.com/3356/3518458009_373e6c73f4_z.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,1,225.57,0.0008,502ea4f5ada67b2936d653f2f982a33529f787d1cb771ea69caab318e4dd3ca7
coco_train2017_000000573341.jpg,bottle_only,train2017,573341,http://images.cocodataset.org/train2017/000000573341.jpg,http://farm1.staticflickr.com/48/125621399_f8fe537beb_z.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,14,1162.61,0.0002,7256bbbc046bc051b5d304738e36c574265da22794a2560db9209173e933989a
coco_train2017_000000359525.jpg,bottle_only,train2017,359525,http://images.cocodataset.org/train2017/000000359525.jpg,http://farm8.staticflickr.com/7278/7872721690_46e1fdfb03_z.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,1,941.66,0.0072,0bf444f1d6df8b8416c5b07f7aba2c242966e0d8631c0870876786c3f8687b5f
coco_train2017_000000255179.jpg,bottle_only,train2017,255179,http://images.cocodataset.org/train2017/000000255179.jpg,http://farm8.staticflickr.com/7245/7174723399_64e414bc74_z.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,1,1054.97,0.0000,e4e2f9cf504eba9bf828252c2fcf24fc42c17b9efb84e4f876a7256651a35984
coco_train2017_000000214526.jpg,bottle_only,train2017,214526,http://images.cocodataset.org/train2017/000000214526.jpg,http://farm1.staticflickr.com/24/42439346_32aa9360cd_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,14,5590.44,0.0074,214dff1b40bd04f204f46bd33c83137b338b5138d342848f4110cc3e8d96a690
coco_train2017_000000102757.jpg,bottle_only,train2017,102757,http://images.cocodataset.org/train2017/000000102757.jpg,http://farm8.staticflickr.com/7456/8720602666_c2b46bb97e_z.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,2,1137.44,0.0022,84fd6c8467f4be36142b0e4c502ac33f0e7a195f2ca3a6d174d16a5621cbf96d
coco_train2017_000000059319.jpg,bottle_only,train2017,59319,http://images.cocodataset.org/train2017/000000059319.jpg,http://farm9.staticflickr.com/8476/8450610998_561b0d0964_z.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,14,1910.20,0.0062,efb831713af0fbdc92d490dd8858c2bdd9ff93380bf5d83186b86787ef5900c5
coco_train2017_000000450391.jpg,bottle_only,train2017,450391,http://images.cocodataset.org/train2017/000000450391.jpg,http://farm1.staticflickr.com/140/405913199_4356ca1e8f_z.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,1,1507.07,0.0084,91e408db38779245d142d65e7b7daa7d22e4a70c68e7f7ec26ec1d926074743c
coco_train2017_000000140919.jpg,bottle_only,train2017,140919,http://images.cocodataset.org/train2017/000000140919.jpg,http://farm9.staticflickr.com/8230/8566738771_509527aa2f_z.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,1,3209.01,0.0057,14d8cf26da75a2af766c04cbda43b9eb3de3eaddaca9946960902b7639462a60
coco_train2017_000000361351.jpg,bottle_only,train2017,361351,http://images.cocodataset.org/train2017/000000361351.jpg,http://farm3.staticflickr.com/2731/4265522856_0a5582c58a_z.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,1,1204.31,0.0000,057585985f6a331d7edd0eb2f9b49112de58c08ffc37f90ecbc923ef6836e85d
coco_train2017_000000304483.jpg,bottle_only,train2017,304483,http://images.cocodataset.org/train2017/000000304483.jpg,http://farm5.staticflickr.com/4011/4384051376_ac794ed2ff_z.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,1,382.16,0.0000,695ff61b1868d5c8062abf57cabef33861bc04a41cf1813476f0943ff1757994
coco_train2017_000000059798.jpg,bottle_only,train2017,59798,http://images.cocodataset.org/train2017/000000059798.jpg,http://farm6.staticflickr.com/5011/5559690388_b10862c01d_z.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,1,1479.19,0.0690,3bf6efe099d5d8ae11dc45aa1ae2ef0c9182af6c5da2e05b8f872813c32bd3e2
coco_train2017_000000382945.jpg,bottle_only,train2017,382945,http://images.cocodataset.org/train2017/000000382945.jpg,http://farm9.staticflickr.com/8097/8509288678_70d4d1d446_z.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,2,1060.25,0.0679,80c53d353a69c143ca6d460f4d6c9f51118ec1445391d2e81872c6f1fdfef739
coco_train2017_000000122097.jpg,bottle_only,train2017,122097,http://images.cocodataset.org/train2017/000000122097.jpg,http://farm2.staticflickr.com/1155/1086446992_9d219901d3_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,842.15,0.0005,6189ffebdeb869b0367d95b8d503abe59ebe38b02bcfddc69e4cfddb14159c4b
coco_train2017_000000456009.jpg,mouse_only,train2017,456009,http://images.cocodataset.org/train2017/000000456009.jpg,http://farm5.staticflickr.com/4110/5194458462_b7860353fb_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,3656.01,0.0120,ed1be07cbd4177c677434bab95b35eb3816c09666318a06d219b45b1059c4a35
coco_train2017_000000569024.jpg,mouse_only,train2017,569024,http://images.cocodataset.org/train2017/000000569024.jpg,http://farm1.staticflickr.com/212/504851462_55da5cb9a2_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,272.97,0.0047,0dbb4f9ce615f52a52fea3986a3c8517d8d173393375136873cf466706b6f6f5
coco_train2017_000000414501.jpg,mouse_only,train2017,414501,http://images.cocodataset.org/train2017/000000414501.jpg,http://farm1.staticflickr.com/70/202874545_d22240e15f_z.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,16,4391.45,0.0135,a0e76be4298352babdfeb631dc208a5a892858d764792ccfd9b632bdb091e61b
coco_train2017_000000316842.jpg,mouse_only,train2017,316842,http://images.cocodataset.org/train2017/000000316842.jpg,http://farm1.staticflickr.com/5/6290817_5f148cf554_z.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,1,1885.87,0.0330,ced3442aa2365dd4b75aa0501010d4531cdfa4bbaaac69044d8c8706b61a19d3
coco_train2017_000000078079.jpg,mouse_only,train2017,78079,http://images.cocodataset.org/train2017/000000078079.jpg,http://farm4.staticflickr.com/3154/3062441904_d649a879f5_z.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,1,2171.02,0.0000,1b9b81fc0a1311ff0f343e2f1dbd7207bfe942f1ed270ca3074160abe64c63f8
coco_train2017_000000544018.jpg,mouse_only,train2017,544018,http://images.cocodataset.org/train2017/000000544018.jpg,http://farm5.staticflickr.com/4131/5084757160_0cc14864bc_z.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,1,391.72,0.0025,cf92ba7ff03b9c5eb612900e29c35b67e5d414852a2d0d356628901f7c6c541e
coco_train2017_000000068418.jpg,mouse_only,train2017,68418,http://images.cocodataset.org/train2017/000000068418.jpg,http://farm3.staticflickr.com/2455/4006355390_0ccea4718e_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,246.60,0.0295,12c1330516bff77e2ed52aad03c77c2643bbee03e3676d3fbc46c34e28e8fbe2
coco_train2017_000000057892.jpg,mouse_only,train2017,57892,http://images.cocodataset.org/train2017/000000057892.jpg,http://farm1.staticflickr.com/22/31248204_29d49fda1e_z.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,2,2180.28,0.0827,b5088c26fb5882d6b2366e64ca000d3e43105ad2c6573a5cdf323caa6e1ed090
coco_train2017_000000271068.jpg,mouse_only,train2017,271068,http://images.cocodataset.org/train2017/000000271068.jpg,http://farm6.staticflickr.com/5491/10173986986_02d89824bc_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,676.67,0.0018,d3db8260653e117001ed0f487f0f52233ab78d12ccdc1e08ed93c3d56a1261c3
coco_train2017_000000149556.jpg,mouse_only,train2017,149556,http://images.cocodataset.org/train2017/000000149556.jpg,http://farm1.staticflickr.com/53/148134100_f5fbabd3dd_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,2,561.89,0.0256,06ea7380fc1fd853a004fe848ec44942eaf37736d5b8d0db164f2614a7a98849
coco_train2017_000000124215.jpg,mouse_only,train2017,124215,http://images.cocodataset.org/train2017/000000124215.jpg,http://farm4.staticflickr.com/3591/3425732881_aa0dcaca94_z.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,1,3445.18,0.0117,b8d29cf7d2edb46afa3280357460fd878e8fb33b5ef2f5de1995e426d28f3531
coco_train2017_000000346386.jpg,mouse_only,train2017,346386,http://images.cocodataset.org/train2017/000000346386.jpg,http://farm3.staticflickr.com/2055/2183200180_97b31641d4_z.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,1,75.42,0.0010,fbce98fbefb10f5d5081fcc9de77ed8a6645cf42d291060bef24cb54a62bc025
coco_train2017_000000417804.jpg,mouse_only,train2017,417804,http://images.cocodataset.org/train2017/000000417804.jpg,http://farm3.staticflickr.com/2714/4095423137_406a6962ca_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,200.53,0.0000,0984139251768201f74ed89b20a1e00d9ed81e1dbb5dc1ef0ffaa599265ee436
coco_train2017_000000466967.jpg,mouse_only,train2017,466967,http://images.cocodataset.org/train2017/000000466967.jpg,http://farm1.staticflickr.com/38/79816267_78d870b897_z.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,1,1477.53,0.1576,860b828a710690662f3875f65ac75d518366d951c91db2534ff531d52a98fc9e
coco_train2017_000000487774.jpg,mouse_only,train2017,487774,http://images.cocodataset.org/train2017/000000487774.jpg,http://farm1.staticflickr.com/165/395619456_f07fa43da9_z.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,1,610.69,0.0250,0d54bc1965bec826a9c07d6f5e9e4c49c536fa59e7296aa2fa8204b5f534891d
coco_train2017_000000193798.jpg,mouse_only,train2017,193798,http://images.cocodataset.org/train2017/000000193798.jpg,http://farm9.staticflickr.com/8083/8315859567_fbacdce033_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1298.98,0.0000,1cd576d2e091b9115977bff8e73fb2436c2e8d13de0e6b03901cfea220f772eb
coco_train2017_000000400166.jpg,mouse_only,train2017,400166,http://images.cocodataset.org/train2017/000000400166.jpg,http://farm2.staticflickr.com/1302/1151559454_2a99a3be2e_z.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,2,436.74,0.0230,370401197cea7a9129531934eeebc6193ca3d57e60996b469cb8fd5a759c5de7
coco_train2017_000000447548.jpg,mouse_only,train2017,447548,http://images.cocodataset.org/train2017/000000447548.jpg,http://farm5.staticflickr.com/4091/4954437153_9f1467b846_z.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,1,57.23,0.0019,76f12583b730b2203486bf430c2cc3e7999b9923408cbdc00fc18850643eac14
coco_train2017_000000416322.jpg,mouse_only,train2017,416322,http://images.cocodataset.org/train2017/000000416322.jpg,http://farm4.staticflickr.com/3061/3052444142_979525f1b4_z.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,1,349.34,0.0001,008095ccdb3ee648ad9c4c1bc3ff36fb579e22eefa4f6ef28655a0958404e9cf
coco_train2017_000000413668.jpg,mouse_only,train2017,413668,http://images.cocodataset.org/train2017/000000413668.jpg,http://farm1.staticflickr.com/55/141085857_63ba960f52_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,3,2940.85,0.0114,703a471b32e5c31aa7f938878ad56e8baebfe2b5c3d894c0f82728a2a113bbc8
coco_train2017_000000076484.jpg,mouse_only,train2017,76484,http://images.cocodataset.org/train2017/000000076484.jpg,http://farm3.staticflickr.com/2521/4136846063_f9eb85c918_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1210.28,0.0006,4edfc651f9398e79a40fffab3c2c1c30887b099bbea30b738c2e8416baf2e930
coco_train2017_000000035498.jpg,mouse_only,train2017,35498,http://images.cocodataset.org/train2017/000000035498.jpg,http://farm1.staticflickr.com/25/50181185_898b67baed_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,472.61,0.0000,0cd1700049bb6eaac11eaa185144de0b80d2c876d53a4f276c9140f327d4c10e
coco_train2017_000000061849.jpg,mouse_only,train2017,61849,http://images.cocodataset.org/train2017/000000061849.jpg,http://farm6.staticflickr.com/5299/5504231402_4f7edf7b14_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,241.57,0.0004,f205d6fe082470e9f82cf77132848d2a42551472b310f3d1b899b5fa11db8920
coco_train2017_000000108917.jpg,mouse_only,train2017,108917,http://images.cocodataset.org/train2017/000000108917.jpg,http://farm1.staticflickr.com/25/43602895_4cb495c138_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,59.73,0.0003,8076d8acdab3a112eb18a198a3d4b5b354468f077d877e187cbc7d0b659e8dcb
coco_train2017_000000278309.jpg,mouse_only,train2017,278309,http://images.cocodataset.org/train2017/000000278309.jpg,http://farm1.staticflickr.com/100/316965999_a4930d32b8_z.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,2623.87,0.0095,0817cddf95706bafcffbe70c07b31d2816a66696493f9c22596ee56ec0cc4a8d
coco_train2017_000000443723.jpg,mouse_only,train2017,443723,http://images.cocodataset.org/train2017/000000443723.jpg,http://farm5.staticflickr.com/4041/5146212293_74798075d1_z.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,1,1082.48,0.0065,fd011381463b4093f0badecd9595c2faf4936d69f05a4989544e730903663637
